t,color,d_meas_m,theta_meas_rad,d_err_m,theta_err_rad,h_pix
1762473587.568,cyan,1.124554,0.034861,-0.172652,0.010275
1762473587.569,cyan,1.124554,0.034861,-0.172652,0.010480
1762473587.663,cyan,1.134058,0.032036,-0.163146,0.022541
1762473587.663,cyan,1.134058,0.032036,-0.163146,0.022541
1762473587.767,cyan,1.124070,0.018849,-0.173152,0.018240
1762473587.768,cyan,1.124070,0.018849,-0.173152,0.018240
1762473587.858,cyan,1.123921,0.009425,-0.173341,0.018462
1762473587.858,cyan,1.123921,0.009425,-0.173341,0.018462
1762473587.958,cyan,1.123871,0.000000,-0.173432,0.020318
1762473587.958,cyan,1.123871,0.000000,-0.173432,0.020318
1762473588.057,cyan,1.128725,-0.011310,-0.168592,0.017659
1762473588.058,cyan,1.128725,-0.011310,-0.168592,0.017659
1762473588.151,cyan,1.124158,-0.022618,-0.173156,0.015412
1762473588.151,cyan,1.124158,-0.022618,-0.173156,0.015412
1762473588.246,cyan,1.129166,-0.030153,-0.168131,0.018928
1762473588.247,cyan,1.129166,-0.030153,-0.168131,0.018928
1762473588.353,cyan,1.125020,-0.045212,-0.172271,0.014450
1762473588.354,cyan,1.125020,-0.045212,-0.172271,0.014450
1762473588.452,cyan,1.125549,-0.054614,-0.171764,0.014971
1762473588.452,cyan,1.125549,-0.054614,-0.171764,0.014971
1762473588.557,cyan,1.130901,-0.063068,-0.166452,0.016186
1762473588.557,cyan,1.127223,-0.077137,-0.166453,0.016382
1762473588.650,cyan,1.127223,-0.077137,-0.170170,0.012474
1762473588.650,cyan,1.127223,-0.077137,-0.170170,0.012474
1762473588.749,cyan,1.127643,-0.081820,-0.169764,0.017786
1762473588.749,cyan,1.127643,-0.081820,-0.169764,0.017786
1762473588.862,cyan,1.124188,-0.094913,-0.173206,0.009011
1762473588.862,cyan,1.124188,-0.094913,-0.173205,0.008869
1762473588.952,cyan,1.125913,-0.109836,-0.171437,-0.013759
1762473588.952,cyan,1.125913,-0.109836,-0.171437,-0.013759
1762473589.053,cyan,1.125913,-0.109836,-0.171422,-0.009532
1762473589.053,cyan,1.125913,-0.109836,-0.171422,-0.009532
1762473589.154,cyan,1.124806,-0.100515,-0.172533,-0.000412
1762473589.155,cyan,1.124806,-0.100515,-0.172533,-0.000490
1762473589.259,cyan,1.125459,-0.106110,-0.171902,-0.007871
1762473589.259,cyan,1.125459,-0.106110,-0.171902,-0.007871
1762473589.350,cyan,1.125347,-0.105178,-0.172036,-0.005137
1762473589.350,cyan,1.125347,-0.105178,-0.172037,-0.005125
1762473589.445,cyan,1.125237,-0.104246,-0.172143,-0.005177
1762473589.446,cyan,1.125237,-0.104246,-0.172143,-0.005198
1762473589.553,cyan,1.130005,-0.104246,-0.167350,-0.005030
1762473589.553,cyan,1.130005,-0.104246,-0.167350,-0.005030
1762473589.650,cyan,1.125237,-0.104246,-0.172086,-0.004681
1762473589.650,cyan,1.125237,-0.104246,-0.172085,-0.004688
1762473589.747,cyan,1.125237,-0.104246,-0.172066,-0.005088
1762473589.747,cyan,1.125237,-0.104246,-0.172066,-0.005088
